total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,3203608576,55.5,3739787264,1916461056,1243975680,3723853824,356552704,1193918464,73728,155131904,3000,False,503911
7206719488,3198672896,55.6,3744722944,1911525376,1243975680,3728846848,356552704,1193918464,73728,155131904,4000,False,503911
7206719488,3190308864,55.7,3753086976,1903161344,1243975680,3737436160,356552704,1193918464,73728,155131904,5000,False,503911
7206719488,3184599040,55.8,3758796800,1897451520,1243975680,3743354880,356552704,1193918464,73728,155131904,6000,False,503911
7206719488,3181211648,55.9,3762184192,1894064128,1243971584,3746861056,356552704,1193918464,73728,155131904,7000,False,503911
7206719488,3173662720,56.0,3769733120,1886515200,1243971584,3754151936,356552704,1193918464,73728,155131904,8000,False,503911
7206719488,3162992640,56.1,3780403200,1875845120,1243971584,3764862976,356552704,1193918464,73728,155131904,9000,False,503911
7206719488,3154153472,56.2,3789242368,1867005952,1243971584,3773710336,356552704,1193918464,73728,155131904,10000,False,503911
7206719488,3136376832,56.5,3807019008,1849229312,1243971584,3791601664,356552704,1193918464,73728,155131904,11000,False,503911
7206719488,3129634816,56.6,3813761024,1842487296,1243971584,3798261760,356552704,1193918464,73728,155131904,12000,False,503911
7206719488,3113439232,56.8,3829956608,1826291712,1243971584,3814637568,356552704,1193918464,73728,155131904,13000,False,503911
7206719488,3106955264,56.9,3836440576,1819807744,1243971584,3821068288,356552704,1193918464,73728,155131904,14000,False,503911
7206719488,3099099136,57.0,3844296704,1811951616,1243971584,3827896320,356552704,1193918464,73728,155131904,15000,False,503911
7206719488,3083161600,57.2,3860234240,1796014080,1243971584,3844198400,356552704,1193918464,73728,155131904,16000,False,503911
7206719488,3074838528,57.3,3868557312,1787691008,1243971584,3853553664,356552704,1193918464,73728,155131904,17000,False,503911
7206719488,3067805696,57.4,3875590144,1780658176,1243971584,3860905984,356552704,1193918464,73728,155131904,18000,False,503911
7206719488,3061477376,57.5,3881918464,1774329856,1243971584,3867303936,356552704,1193918464,73728,155131904,19000,False,503911
7206719488,3043983360,57.8,3899412480,1756835840,1243971584,3883106304,356552704,1193918464,73728,155131904,20000,False,503911
7206719488,3036442624,57.9,3906953216,1749295104,1243971584,3891191808,356552704,1193918464,73728,155131904,21000,False,503911
7206719488,3029667840,58.0,3913728000,1742520320,1243971584,3898118144,356552704,1193918464,73728,155131904,22000,False,503911
7206719488,3010969600,58.2,3932426240,1723822080,1243971584,3916304384,356552704,1193918464,73728,155131904,23000,False,503911
7206719488,3004010496,58.3,3939385344,1716862976,1243971584,3924963328,356552704,1193918464,73728,155131904,24000,False,503911
7206719488,3004260352,58.3,3939135488,1717112832,1243971584,3923623936,356552704,1193918464,73728,155131904,25000,False,503911
7206719488,3001880576,58.3,3941515264,1714733056,1243971584,3923988480,356552704,1193918464,73728,155131904,26000,False,503911
7206719488,2992140288,58.5,3951484928,1704763392,1243971584,3932848128,356552704,1193918464,73728,155131904,27000,False,503911
7206719488,2979573760,58.7,3964051456,1692196864,1243971584,3944947712,356552704,1193918464,73728,155131904,28000,False,503911
7206719488,2976169984,58.7,3967680512,1688567808,1243971584,3949944832,356560896,1193910272,73728,155131904,29000,False,503911
7206719488,2964426752,58.9,3979423744,1676824576,1243971584,3962736640,356560896,1193910272,73728,155131904,30000,False,503911
7206719488,2941366272,59.2,4002484224,1653764096,1243971584,3982712832,356560896,1193910272,73728,155131904,31000,False,503911
7206719488,2933829632,59.3,4010029056,1646211072,1243992064,3991486464,356560896,1193918464,73728,155131904,32000,False,503911
7206719488,2921136128,59.5,4022738944,1633501184,1244004352,4004716544,356560896,1193918464,73728,155131904,33000,False,503911
7206719488,2921426944,59.5,4022448128,1633792000,1244004352,4003917824,356560896,1193918464,73728,155136000,34000,False,503911
7206719488,2919403520,59.5,4024471552,1631768576,1244004352,4006072320,356560896,1193918464,73728,155136000,35000,False,503911
7206719488,2917355520,59.5,4026318848,1629921280,1244004352,4007952384,356560896,1193918464,73728,155136000,36000,False,503911
7206719488,2915299328,59.5,4028383232,1627856896,1244004352,4009959424,356560896,1193918464,73728,155136000,37000,False,503911
7206719488,2902749184,59.7,4040933376,1615306752,1244004352,4023107584,356560896,1193918464,73728,155136000,38000,False,503911
7206719488,2900393984,59.8,4043288576,1612951552,1244004352,4025610240,356560896,1193918464,73728,155136000,39000,False,503911
7206719488,2872897536,60.1,4070785024,1585455104,1244004352,4052062208,356560896,1193918464,73728,155136000,40000,False,503911
7206719488,2867720192,60.2,4075962368,1580277760,1244004352,4057120768,356560896,1193918464,73728,155136000,41000,False,503911
7206719488,2854653952,60.4,4089028608,1567211520,1244004352,4070809600,356560896,1193918464,73728,155136000,42000,False,503911
7206719488,2855428096,60.4,4088254464,1567985664,1244000256,4070461440,356560896,1193918464,73728,155136000,43000,False,503911
7206719488,2853130240,60.4,4090552320,1565687808,1243996160,4073283584,356560896,1193918464,73728,155136000,44000,False,503911
7206719488,2841759744,60.6,4101922816,1554317312,1243996160,4084649984,356560896,1193918464,73728,155136000,45000,False,503911
7206719488,2846388224,60.5,4097294336,1558945792,1243996160,4078596096,356560896,1193918464,73728,155136000,46000,False,503911
7206719488,2839953408,60.6,4103729152,1552510976,1243996160,4085141504,356560896,1193918464,73728,155136000,47000,False,503911
7206719488,2816860160,60.9,4126822400,1529417728,1243996160,4108185600,356560896,1193918464,73728,155136000,48000,False,503911
7206719488,2810626048,61.0,4133056512,1523183616,1243996160,4114579456,356560896,1193918464,73728,155136000,49000,False,503911
7206719488,2804858880,61.1,4138823680,1517416448,1243996160,4120920064,356560896,1193918464,73728,155136000,50000,False,503911
7206719488,2766675968,61.6,4177006592,1479233536,1243992064,4160745472,356560896,1193918464,73728,155136000,51000,False,503911
7206719488,2766958592,61.6,4176723968,1479516160,1243992064,4160147456,356560896,1193918464,73728,155136000,52000,False,503911
7206719488,2764902400,61.6,4178780160,1477459968,1243992064,4162396160,356560896,1193918464,73728,155136000,53000,False,503911
7206719488,2760740864,61.7,4182941696,1473298432,1243992064,4167962624,356560896,1193918464,73728,155136000,54000,False,503911
7206719488,2767740928,61.6,4175941632,1480298496,1243992064,4160704512,356560896,1193918464,73728,155136000,55000,False,503911
