total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,513277952,92.9,6435778560,130449408,2627231744,4175056896,16080896,624410624,45056,134103040,1497000,False,1511733
7206719488,510447616,92.9,6438678528,125804544,2627231744,4176883712,16097280,626139136,45056,134103040,1498000,False,1511733
7206719488,510787584,92.9,6438268928,123740160,2627231744,4179324928,16097280,628613120,45056,134103040,1499000,False,1511733
7206719488,508604416,92.9,6439964672,118562816,2627313664,4183351296,16097280,632094720,45056,135151616,1500000,False,1511733
7206719488,508665856,92.9,6439952384,118562816,2627313664,4183412736,16105472,632098816,45056,135151616,1500000,True,1511733
7206719488,503185408,93.0,6445985792,117088256,2625261568,4183425024,16105472,627539968,45056,134127616,1501000,False,1511733
7206719488,500895744,93.0,6448332800,140644352,2625290240,4157353984,16105472,601636864,45056,134012928,1502000,False,1511733
7206719488,499662848,93.1,6449614848,137031680,2625380352,4160172032,16117760,603955200,45056,134012928,1503000,False,1511733
7206719488,499916800,93.1,6449307648,135225344,2625380352,4162260992,16117760,606068736,45056,134012928,1504000,False,1511733
7206719488,500224000,93.1,6448918528,133369856,2625380352,4164423680,16134144,608296960,45056,134062080,1505000,False,1511733
7206719488,499965952,93.1,6449123328,131047424,2625380352,4166512640,16134144,610414592,45056,134062080,1506000,False,1511733
7206719488,496828416,93.1,6452289536,125628416,2625560576,4171022336,16150528,612651008,45056,134062080,1507000,False,1511733
7206719488,496328704,93.1,6452838400,123047936,2625605632,4172480512,16150528,614682624,45056,134062080,1508000,False,1511733
7206719488,497315840,93.1,6451728384,121757696,2625605632,4174811136,16150528,617082880,45056,134062080,1509000,False,1511733
7206719488,497000448,93.1,6452031488,119435264,2625617920,4176904192,16162816,619089920,45056,134062080,1510000,False,1511733
7206719488,498200576,93.1,6450896896,118403072,2625617920,4179177472,16162816,621256704,45056,134062080,1511000,False,1511733
7206719488,497803264,93.1,6451261440,116854784,2625617920,4180344832,16175104,622428160,45056,134062080,1511732,False,1511733
7206719488,1327738880,81.6,5619843072,141615104,3346931712,3407327232,9060352,1436200960,45056,138657792,0,False,2015644
7206719488,1312649216,81.8,5634953216,133636096,3365842944,3402313728,9134080,1428996096,45056,138162176,1000,False,2015644
