total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,1040138240,85.6,5896216576,122241024,2514247680,4214677504,4673536,1183588352,45056,162996224,660000,False,2015644
7206719488,1040138240,85.6,5896425472,118755328,2514247680,4218134528,4673536,1186865152,45056,163082240,661000,False,2015644
7206719488,1039699968,85.6,5896687616,136630272,2514247680,4199776256,4673536,1168728064,45056,163172352,662000,False,2015644
7206719488,1040166912,85.6,5896380416,134320128,2514272256,4202618880,4673536,1171345408,45056,163069952,663000,False,2015644
7206719488,1039814656,85.6,5896753152,130895872,2514272256,4205690880,4673536,1174396928,45056,163069952,664000,False,2015644
7206719488,1040388096,85.6,5896253440,128339968,2514272256,4208824320,4673536,1177452544,45056,163086336,665000,False,2015644
7206719488,1040293888,85.6,5896323072,125243392,2514272256,4211834880,4673536,1180479488,45056,163086336,666000,False,2015644
7206719488,1040281600,85.6,5896290304,122208256,2514280448,4214849536,4673536,1183547392,45056,163119104,667000,False,2015644
7206719488,1040560128,85.6,5895966720,119644160,2514280448,4217675776,4673536,1186435072,45056,163151872,668000,False,2015644
7206719488,1040715776,85.6,5895757824,116514816,2514321408,4220891136,4673536,1189773312,45056,163237888,669000,False,2015644
7206719488,1039953920,85.6,5896593408,123346944,2514333696,4213301248,4673536,1182105600,45056,163205120,670000,False,2015644
7206719488,1040273408,85.6,5896224768,120836096,2514333696,4216131584,4673536,1184985088,45056,163205120,671000,False,2015644
7206719488,1040293888,85.6,5896241152,117620736,2514452480,4219351040,4673536,1188184064,45056,163221504,672000,False,2015644
7206719488,1045917696,85.5,5890523136,127590400,2510307328,4213751808,4673536,1183932416,45056,163254272,673000,False,2015644
7206719488,1045385216,85.5,5891063808,124071936,2510307328,4216762368,4673536,1186910208,45056,163254272,674000,False,2015644
7206719488,1044918272,85.5,5891538944,120238080,2510479360,4219936768,4677632,1190264832,45056,164319232,675000,False,2015644
7206719488,1045291008,85.5,5891055616,117620736,2510479360,4222885888,4677632,1193365504,45056,163434496,676000,False,2015644
7206719488,1045274624,85.5,5890949120,125300736,2510479360,4215156736,4677632,1185792000,45056,163414016,677000,False,2015644
7206719488,1045942272,85.5,5890367488,123125760,2510499840,4217982976,4677632,1188548608,45056,163414016,678000,False,2015644
7206719488,1046056960,85.5,5890363392,119914496,2510499840,4221300736,4677632,1191763968,45056,163430400,679000,False,2015644
7206719488,1046130688,85.5,5890117632,117047296,2510565376,4224184320,4677632,1194876928,45056,163430400,680000,False,2015644
7206719488,1053822976,85.4,5882490880,125497344,2508517376,4217667584,4677632,1194053632,45056,163430400,681000,False,2015644
7206719488,1053650944,85.4,5882671104,122241024,2508517376,4220739584,4677632,1197129728,45056,163454976,682000,False,2015644
7206719488,1053663232,85.4,5882572800,119271424,2508517376,4223688704,4677632,1200197632,45056,163532800,683000,False,2015644
7206719488,1053257728,85.4,5882982400,115802112,2508517376,4226703360,4694016,1203240960,45056,163631104,684000,False,2015644
7206719488,1053511680,85.4,5882691584,124129280,2508517376,4218638336,4694016,1195204608,45056,163639296,685000,False,2015644
7206719488,1053388800,85.4,5882765312,121126912,2508517376,4221530112,4694016,1198133248,45056,163639296,686000,False,2015644
7206719488,1053282304,85.4,5882806272,117784576,2508558336,4224716800,4694016,1201434624,45056,163688448,687000,False,2015644
7206719488,1053663232,85.4,5882474496,126009344,2508623872,4216807424,4694016,1193541632,45056,163688448,688000,False,2015644
7206719488,1053122560,85.4,5883006976,122642432,2508623872,4219633664,4694016,1196376064,45056,163704832,689000,False,2015644
7206719488,1053052928,85.4,5883113472,119541760,2508636160,4222668800,4694016,1199370240,45056,163704832,690000,False,2015644
7206719488,1053048832,85.4,5883006976,116441088,2508636160,4225765376,4694016,1202577408,45056,163704832,691000,False,2015644
7206719488,1052925952,85.4,5883322368,124121088,2508636160,4217962496,4694016,1194582016,45056,163704832,692000,False,2015644
7206719488,1052925952,85.4,5882867712,121384960,2508636160,4220698624,4694016,1197772800,45056,163704832,693000,False,2015644
7206719488,1053192192,85.4,5882953728,118251520,2508689408,4224053248,4694016,1200820224,45056,163704832,694000,False,2015644
7206719488,1053331456,85.4,5882843136,126111744,2508689408,4216340480,4694016,1193070592,45056,163704832,695000,False,2015644
7206719488,1053241344,85.4,5882941440,123170816,2508701696,4219199488,4694016,1195913216,45056,163721216,696000,False,2015644
7206719488,1053200384,85.4,5882929152,119992320,2508730368,4222337024,4694016,1199104000,45056,163737600,697000,False,2015644
7206719488,1052639232,85.4,5883461632,116539392,2508783616,4225191936,4694016,1202024448,45056,163737600,698000,False,2015644
7206719488,1053184000,85.4,5882826752,125165568,2508783616,4217118720,4694016,1194033152,45056,163737600,699000,False,2015644
7206719488,1053306880,85.4,5882822656,125120512,2508791808,4217290752,4694016,1194082304,45056,163737600,700000,False,2015644
7206719488,1053306880,85.4,5882822656,125120512,2508791808,4217290752,4694016,1194082304,45056,163737600,700000,True,2015644
7206719488,1052184576,85.4,5884035072,122175488,2508840960,4218843136,4694016,1195814912,45056,163753984,701000,False,2015644
7206719488,1052798976,85.4,5883502592,119689216,2508840960,4221943808,4694016,1198833664,45056,163753984,702000,False,2015644
7206719488,1052405760,85.4,5883936768,116629504,2508857344,4224634880,4694016,1201459200,45056,163753984,703000,False,2015644
7206719488,1052884992,85.4,5883396096,124542976,2508857344,4217200640,4694016,1194086400,45056,163753984,704000,False,2015644
7206719488,1054822400,85.4,5881643008,128147456,2506997760,4215746560,4694016,1192235008,45056,163786752,705000,False,2015644
7206719488,1054638080,85.4,5881495552,125210624,2506870784,4218519552,4694016,1195319296,45056,163794944,706000,False,2015644
7206719488,1051607040,85.4,5884547072,119205888,2506883072,4221992960,4694016,1198272512,45056,163909632,707000,False,2015644
7206719488,1051922432,85.4,5884325888,116494336,2506895360,4225011712,4710400,1201188864,45056,163909632,708000,False,2015644
